326,06/02/2020,,India,03/02/2020 21:43,3.0,0,0
327,06/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
328,06/02/2020,British Columbia,Canada,05/02/2020 17:33,2.0,0,0
329,06/02/2020,"Toronto, ON",Canada,04/02/2020 00:13,2.0,0,0
330,06/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
331,06/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
332,06/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
333,06/02/2020,,UK,01/02/2020 01:52,2.0,0,0
334,06/02/2020,,Belgium,04/02/2020 15:43,1.0,0,0
335,06/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
336,06/02/2020,"London, ON",Canada,04/02/2020 00:03,1.0,0,0
337,06/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
338,06/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
339,06/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
340,06/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
341,06/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
342,07/02/2020,Cruise Ship,Others,07/02/2020 16:33,61.0,0,0
343,07/02/2020,,Singapore,07/02/2020 03:03,30.0,0,0
344,07/02/2020,Hong Kong,Hong Kong,07/02/2020 11:53,25.0,1,0
345,07/02/2020,,Japan,07/02/2020 04:13,25.0,0,1
346,07/02/2020,,Thailand,04/02/2020 15:33,25.0,0,5
347,07/02/2020,,South Korea,07/02/2020 03:03,24.0,0,1
348,07/02/2020,Taiwan,Taiwan,06/02/2020 15:03,16.0,0,1
349,07/02/2020,,Germany,07/02/2020 16:33,13.0,0,0
350,07/02/2020,,Malaysia,07/02/2020 09:13,12.0,0,1
351,07/02/2020,Macau,Macau,06/02/2020 14:23,10.0,0,1
352,07/02/2020,,Vietnam,06/02/2020 01:13,10.0,0,1
353,07/02/2020,,France,01/02/2020 01:52,6.0,0,0
354,07/02/2020,Queensland,Australia,07/02/2020 01:03,5.0,0,0
355,07/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
356,07/02/2020,New South Wales,Australia,06/02/2020 03:13,4.0,0,2
357,07/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
358,07/02/2020,British Columbia,Canada,07/02/2020 05:43,4.0,0,0
359,07/02/2020,,India,03/02/2020 21:43,3.0,0,0
360,07/02/2020,,Italy,07/02/2020 17:53,3.0,0,0
361,07/02/2020,,Philippines,07/02/2020 16:43,3.0,1,0
362,07/02/2020,,UK,07/02/2020 18:33,3.0,0,0
363,07/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
364,07/02/2020,"Toronto, ON",Canada,04/02/2020 00:13,2.0,0,0
365,07/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
366,07/02/2020,,Belgium,04/02/2020 15:43,1.0,0,0
367,07/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
368,07/02/2020,"London, ON",Canada,04/02/2020 00:03,1.0,0,0
369,07/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
370,07/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
371,07/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
372,07/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
373,07/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
374,08/02/2020,Cruise Ship,Others,07/02/2020 16:33,61.0,0,0
375,08/02/2020,,Singapore,09/02/2020 02:43,40.0,0,2
376,08/02/2020,,Thailand,08/02/2020 12:53,32.0,0,10
377,08/02/2020,Hong Kong,Hong Kong,08/02/2020 00:03,26.0,1,0
378,08/02/2020,,Japan,07/02/2020 04:13,25.0,0,1
379,08/02/2020,,South Korea,09/02/2020 02:33,25.0,0,3
380,08/02/2020,Taiwan,Taiwan,08/02/2020 05:23,17.0,0,1
381,08/02/2020,,Malaysia,08/02/2020 10:23,16.0,0,1
382,08/02/2020,,Germany,07/02/2020 16:33,13.0,0,0
383,08/02/2020,,Vietnam,08/02/2020 07:23,13.0,0,1
384,08/02/2020,,France,08/02/2020 09:53,11.0,0,0
385,08/02/2020,Macau,Macau,06/02/2020 14:23,10.0,0,1
386,08/02/2020,,United Arab Emirates,08/02/2020 07:03,7.0,0,0
387,08/02/2020,Queensland,Australia,07/02/2020 01:03,5.0,0,0
388,08/02/2020,New South Wales,Australia,06/02/2020 03:13,4.0,0,2
389,08/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
390,08/02/2020,British Columbia,Canada,07/02/2020 05:43,4.0,0,0
391,08/02/2020,,India,03/02/2020 21:43,3.0,0,0
392,08/02/2020,,Italy,07/02/2020 17:53,3.0,0,0
393,08/02/2020,,Philippines,07/02/2020 16:43,3.0,1,0
394,08/02/2020,,UK,07/02/2020 18:33,3.0,0,0
395,08/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
